Time,Time Code,Country Name,Country Code,Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],"Employers, female (% of female employment) (modeled ILO estimate) [SL.EMP.MPYR.FE.ZS]","Employers, male (% of male employment) (modeled ILO estimate) [SL.EMP.MPYR.MA.ZS]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],"Employment in industry, female (% of female employment) (modeled ILO estimate) [SL.IND.EMPL.FE.ZS]","Employment in industry, male (% of male employment) (modeled ILO estimate) [SL.IND.EMPL.MA.ZS]",Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment in services, female (% of female employment) (modeled ILO estimate) [SL.SRV.EMPL.FE.ZS]","Employment in services, male (% of male employment) (modeled ILO estimate) [SL.SRV.EMPL.MA.ZS]","Employment in agriculture, male (% of male employment) (modeled ILO estimate) [SL.AGR.EMPL.MA.ZS]","Employment in agriculture, female (% of female employment) (modeled ILO estimate) [SL.AGR.EMPL.FE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.FE.ZS]","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.MA.ZS]","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]","Labor force with advanced education, male (% of male working-age population with advanced education) [SL.TLF.ADVN.MA.ZS]",Labor force with basic education (% of total working-age population with basic education) [SL.TLF.BASC.ZS],"Labor force with basic education, female (% of female working-age population with basic education) [SL.TLF.BASC.FE.ZS]","Labor force with basic education, male (% of male working-age population with basic education) [SL.TLF.BASC.MA.ZS]",Labor force with intermediate education (% of total working-age population with intermediate education) [SL.TLF.INTM.ZS],"Labor force with intermediate education, female (% of female working-age population with intermediate education) [SL.TLF.INTM.FE.ZS]","Labor force with intermediate education, male (% of male working-age population with intermediate education) [SL.TLF.INTM.MA.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Population, total [SP.POP.TOTL]","Population ages 65 and above, total [SP.POP.65UP.TO]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],Population ages 15-64 (% of total) [SP.POP.1564.TO.ZS],Population ages 0-14 (% of total) [SP.POP.0014.TO.ZS],Population density (people per sq. km of land area) [EN.POP.DNST],"Wage and salaried workers, female (% of female employment) (modeled ILO estimate) [SL.EMP.WORK.FE.ZS]","Wage and salaried workers, male (% of male employment) (modeled ILO estimate) [SL.EMP.WORK.MA.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]"
2006,YR2006,United Kingdom,GBR,6200.5541127704,1.53600001335144,4.13899993896484,2.94400000572205,22.0620002746582,9.42099952697754,32.8019981384277,76.5849990844727,89.911003112793,65.2639999389648,1.93400001525879,0.667999982833862,1.35199999809265,55.1279983520508,69.4530029296875,62.0769996643066,87.9759979248047,91.9238967895508,89.9738998413086,61.6464996337891,74.6889038085938,67.6729965209961,76.6962966918945,85.359001159668,81.4089965820313,31037309,60846820,9811308,16.124602549149,66.0458076594202,17.8295897914308,251.50589013351,91.8489990234375,82.3430023193359,86.7080001831055,120.940640267733
2006,YR2006,European Union,EUU,6357.09059276607,2.46940333878122,6.28434047360644,4.59931840341665,27.5154521648436,14.6009509516461,37.7338156435913,66.6083695415732,80.4360079817633,55.6682375796162,6.5979333034195,4.96332759253007,5.87576328240713,49.161096580779,65.2526431778651,56.9511664207709,78.6044332788608,81.3847112724163,79.9036548239929,32.9948013417625,51.5189035214731,41.2822756734739,62.8432169963756,74.5392264703191,68.7665915156506,238403539,497973712,83992539,16.8668617235928,67.1959002397763,15.9372380366309,117.460675604371,86.9334872289125,79.7199226193836,82.9058554403069,69.8902028228809
2006,YR2006,Europe & Central Asia,ECS,5491.79145291288,2.80256698472004,5.68181385558017,4.397869640419,27.4518160061995,16.1434767718765,36.5537181726174,61.3561355436392,72.9799200942904,51.9995657246953,11.4468003756874,10.8767670997407,11.1918689629698,49.2129532480579,66.4913552777914,57.4638897250508,..,..,..,..,..,..,..,..,..,412276399,875343235,126488864,14.485184213051,67.6757163533574,17.8390994335917,31.8965125712075,83.1315682532327,78.2339033143514,80.4177514749817,40.0726868773863
2006,YR2006,Canada,CAN,16508.6786342429,3.04800009727478,7.11499977111816,5.21199989318848,21.5060005187988,10.2659997940063,31.3880004882813,75.8379974365234,88.1849975585938,64.984001159668,3.62800002098084,1.54999995231628,2.65599989891052,61.1980018615723,72.1149978637695,66.572998046875,74.4531021118164,81.2317962646484,77.8082962036133,43.6814994812012,58.2979011535645,51.1525001525879,63.4253997802734,75.3883972167969,69.2270965576172,17912036,32570505,4324042,13.2759438725413,69.3321033111993,17.3919528162594,3.58173081681331,88.5770034790039,81.2720031738281,84.6900024414063,206.479197631492
2006,YR2006,Colombia,COL,947.127094199566,1.85899996757507,3.54500007629395,2.91300010681152,20.2110004425049,16.2730007171631,22.5809993743896,60.2840003967285,77.6399993896484,49.8409996032715,27.5769996643066,6.08699989318848,19.5049991607666,50.8269996643066,81.890998840332,65.9580001831055,..,..,..,..,..,..,..,..,..,20681687,43835722,2318549,5.28917716925023,66.2411674204887,28.4696554102611,39.5094384858044,63.1119995117188,53.3390007019043,57.0040016174316,..
2006,YR2006,Mexico,MEX,1974.4691135657,2.34699988365173,6.48400020599365,5.04300022125244,25.8509998321533,18.2670001983643,29.9069995880127,59.939998626709,77.2220001220703,50.6980018615723,19.3950004577637,4.51300001144409,14.2089996337891,42.5060005187988,81.7590026855469,61.8050003051758,76.0064010620117,90.5899963378906,83.7192001342773,38.8694000244141,80.1367034912109,58.7252006530762,51.5181999206543,80.8912963867188,64.2039031982422,46406150,110092378,6022340,5.47026062058538,62.731357297051,31.7983820823636,56.6333383060264,64.9530029296875,65.427001953125,65.2620010375977,34.2106602345778
2006,YR2006,Latin America & Caribbean,LCN,1788.3923954916,2.77161778779766,5.85006511875208,4.64194920305955,21.6769305776464,13.5958198048785,26.8958734282279,59.728569561317,74.5590788598861,50.151234110815,22.9523654047509,11.8459309201991,18.5948661586512,51.2347541159042,79.7158389426009,65.160117670401,78.3460712040966,88.9395173911047,83.3414930249245,46.8368153412002,77.194073403653,61.7340309354215,62.1500341041281,83.5687907529869,71.5441243301098,260730560,567821716,35406822,6.23866707594663,64.3235221589126,29.4378107651408,28.3319083763362,65.0801936986574,61.639240986574,62.9896131466594,24.0021206048935
2006,YR2006,North America,NAC,13871.1715235579,2.18482764112869,5.32555828915483,3.88553959021991,21.1972710296074,9.6123530029433,31.0130271937351,77.133944052038,89.4913962254571,66.6637349793665,2.32323627997814,0.896352787660272,1.66878320053433,58.6312779747018,72.2962185422985,65.3152201317391,73.2416175595507,82.6909915134681,77.7837996978753,30.1509447076987,55.4153581253117,43.0379915483265,56.5408915082105,71.4418813818887,63.7134520749442,171904294,331014940,41217170,12.4541827196805,67.0718648793912,20.4739524009283,18.1323602556602,91.6957011927601,86.1124839484765,88.6729697597325,186.824771093968
2006,YR2006,East Asia & Pacific,EAS,2433.03210544536,1.1672672146307,3.87618385187921,2.69387222792126,26.727907630773,25.0591937201408,28.0207762344469,39.5014664988051,38.833885468605,40.0202881389759,31.9589474251906,36.1069568170691,33.770009987414,61.8987441157262,79.2208388277275,70.6178192501636,..,..,..,..,..,..,..,..,..,1185885659,2147029631,171309530,7.97969884332689,70.2489582325325,21.7713429241406,88.0408844825223,51.7222509855596,53.5473189488758,52.7504646269644,28.2797997707129
2006,YR2006,South Asia,SAS,468.746579688029,0.383528528377719,1.18882009582455,0.967997851648054,19.0006330702757,14.2525878993448,20.794817248551,27.504665999745,16.2425136890273,31.7592084597334,47.4459732428497,69.5041608755876,53.4940192287351,33.5464989666863,83.137787408967,58.9931250318085,..,..,..,..,..,..,..,..,..,603940248,1536943534,72540045,4.7197599258061,61.8895076466745,33.3907324275194,322.103894372867,12.8111339919306,21.4981728513591,19.116870524606,1.11749637954374
2006,YR2006,Europe & Central Asia (excluding high income),ECA,3915.84667596751,3.13314458382637,4.63905864057295,3.9589221267217,27.8972364055898,19.1206553865059,35.124822628846,52.5942706417352,60.9763065713013,45.6888244485689,19.1865480808166,19.9030470747054,19.5086308254552,48.7443849224801,67.523539129636,57.5472101041416,..,..,..,..,..,..,..,..,..,180252684,393571334,45205511,11.5363793190356,68.3983706165417,20.0652500644228,17.3959224629894,77.194983899228,75.4141186145144,76.218354574637,17.0692761042078
2006,YR2006,East Asia & Pacific (excluding high income),EAP,1655.15310518131,1.10539545870355,3.77732773069509,2.60569704805691,26.672724269855,25.9844087796068,27.2104570278119,36.2548359182909,34.4912207110825,37.6344024287449,35.1551510824225,39.5243736811367,37.0717549216281,63.5357155064047,80.0690423945419,71.8871465333349,..,..,..,..,..,..,..,..,..,1064090032,1910175419,134294497,7.03096177343817,70.47237274483,22.4966654817318,120.031950136344,48.4664235217667,50.707756776968,49.7246310640988,10.0346209134666
2007,YR2007,United States,USA,13657.4528282523,2.04900002479553,5.07100009918213,3.68499994277954,21.0090007781982,9.50800037384033,30.753999710083,77.5279998779297,89.7600021362305,67.1640014648438,2.08200001716614,0.73199999332428,1.46300005912781,58.2589988708496,72.0260009765625,64.9909973144531,73.0899963378906,82.7819976806641,77.7303009033203,29.0802001953125,55.0736999511719,42.5134010314941,55.1674995422363,70.4040985107422,62.5177001953125,155294548,301231207,37524268,12.4569657513631,66.8667492750008,20.6762849736361,32.8786113609374,92.2109985351563,86.927001953125,89.3499984741211,173.812450854528
2007,YR2007,United Kingdom,GBR,6102.39676772278,1.55099999904633,4.03900003433228,2.90000009536743,22.1889991760254,9.43400001525879,32.9669990539551,76.4449996948242,89.8190002441406,65.1429977416992,1.88900005817413,0.746999979019165,1.36600005626678,54.9459991455078,69.3119964599609,61.9230003356934,87.7317962646484,91.5931015014648,89.6748962402344,61.1731986999512,74.7773971557617,67.6146011352539,76.4448013305664,85.2771987915039,81.2216033935547,31240900,61322463,9928755,16.1910576399837,66.0809259548128,17.7280164052036,253.471925763651,91.7239990234375,82.1709976196289,86.5459976196289,125.816614017479
2007,YR2007,European Union,EUU,6366.7533759883,2.45800654598168,6.24392922146495,4.567286735643,27.5892824060255,14.4992731395762,37.9962987306014,66.8271566513564,80.7600206027563,55.7503601912043,6.25346232126877,4.74092313973473,5.58349960612968,49.382538648982,65.2811734487261,57.081809943129,78.4535646539648,81.3528792384865,79.7899273965746,33.0068792276949,51.4538348556689,41.2502084872958,62.8212472944503,74.4076154748771,68.696564559673,240168822,499916647,85047179,17.012272025737,67.1507454470268,15.8369825272363,117.92041615864,87.1628259920989,79.9358519667189,83.1363836230054,73.6085018507125
2007,YR2007,Europe & Central Asia,ECS,5550.24912794688,2.86874411085303,5.69541992685353,4.43296975856754,27.5080886884704,15.964562222999,36.8287783743188,61.8635350298964,73.6691167293169,52.3318038263981,10.8397141781949,10.3663282080746,10.6283287895515,49.4416725523846,66.6861558287903,57.6777630345753,77.557940354921,81.4416465804236,79.4257739809231,32.1734525206764,52.6069261801483,41.9627054316758,59.9942428690651,74.2360785366533,67.0766276160902,416119683,878465990,127324068,14.5291673319311,67.797411008015,17.673421660054,32.0106416456315,83.3969055686495,78.5469825840166,80.713055278862,49.0555652208246
2007,YR2007,Canada,CAN,16683.690137001,2.85599994659424,7.08500003814697,5.09499979019165,21.0990009307861,9.99699974060059,30.9599990844727,76.4029998779297,88.5380020141602,65.6240005493164,3.41599988937378,1.46399998664856,2.49799990653992,61.8899993896484,72.3619995117188,67.0469970703125,74.7136001586914,80.8187026977539,77.7253036499023,43.5318984985352,58.5643997192383,51.2654991149902,63.5945014953613,75.728401184082,69.4773025512695,18274723,32887928,4423067,13.4489071631038,69.4282713846897,17.1228214522065,3.61663736005129,88.5370025634766,80.8399963378906,84.4609985351563,211.989125433834
2007,YR2007,Colombia,COL,974.386862818643,2.99499988555908,5.42999982833862,4.49300003051758,20.2080001831055,15.8179998397827,22.9619998931885,61.4140014648438,78.1269989013672,50.9269981384277,26.1110000610352,6.05499982833862,18.378999710083,52.2869987487793,82.0749969482422,66.7949981689453,..,..,..,..,..,..,..,..,..,21357162,44374572,2399808,5.40807018938684,66.6471464783931,27.9447833322201,39.995107706174,56.5229988098145,53.7999992370605,54.8489990234375,24.5197736649749
2007,YR2007,Mexico,MEX,1998.72409994511,2.50399994850159,6.60200023651123,5.16400003433228,25.9500007629395,17.7999992370605,30.3549995422363,60.6689987182617,78.0429992675781,51.2799987792969,18.3649997711182,4.15899991989136,13.3809995651245,42.9230003356934,81.5540008544922,61.9249992370605,75.4893035888672,90.5078964233398,83.3655014038086,39.0185012817383,79.6976013183594,58.632999420166,51.8658981323242,80.6244964599609,64.3781967163086,47576477,111836346,6232187,5.57259533497276,63.1252786102293,31.302126054798,57.5304642609121,64.8280029296875,65.9899978637695,65.5820007324219,38.1794982303081
2007,YR2007,Latin America & Caribbean,LCN,1848.13509076627,2.68066956768939,5.71630381636687,4.51928062447681,22.1107397909041,13.6100363831396,27.6437914355311,60.289177061621,75.3018708636637,50.5182206843671,21.8375784366544,11.088854792288,17.6002215154924,51.3554403875987,79.5053083167721,65.1187679983458,78.2213543239699,88.4042832043787,83.0324845853454,47.705031002098,78.1696647594052,62.7200527607659,..,..,..,265568487,574994397,36534676,6.35710592656092,64.6628388742266,28.9800551992125,28.6897805866029,64.8908780213789,62.3768705248648,63.3679431549915,25.8714521125985
2007,YR2007,North America,NAC,13955.3306337873,2.13475419831914,5.2761418356751,3.83147525099589,21.0183502828198,9.55996287769861,30.7749823668156,77.4111312683012,89.6301488268518,67.0071402575021,2.21787839778155,0.809784454947151,1.57051916413467,58.6285055803442,72.0606229278871,65.2015105228089,73.2609419777261,82.5710895991857,77.7297838229059,30.6017874085869,55.4486903614304,43.4190061960713,56.0547598592645,70.9760647571897,63.2378305888284,173569271,334184023,41947335,12.5546042710173,67.1188843546449,20.3265113743377,18.3059565127841,91.8205889705826,86.3069925490565,88.8421134738185,192.900788144181
2007,YR2007,East Asia & Pacific,EAS,2644.51194319029,1.26455623741003,3.98008134208712,2.79650841153517,26.7615652841908,24.6418464243043,28.3992893394028,41.1420926101883,40.8772546554495,41.3468724727547,30.2538582207103,34.4815608554514,32.0963392659011,61.5928278753749,78.9436174044629,70.328407338076,..,..,..,..,..,..,..,..,..,1196091052,2162104019,175382388,8.11244122703877,70.5615858700993,21.3259729028619,88.6586925112228,52.947973518505,54.7924249022055,53.9888052638016,38.8307587994938
2007,YR2007,South Asia,SAS,494.503890426261,0.421318743666177,1.26042455202386,1.03590447636125,19.7158896510395,14.485869803746,21.6313325084861,27.5589625631204,16.4198424269767,31.6381249727838,46.7297798111056,69.0937201419417,52.7251493308185,32.2882715498686,82.6109098882253,58.1010543582327,..,..,..,..,..,..,..,..,..,607322931,1560818860,74751827,4.78926984518882,62.1811715550387,33.0295585997724,327.107549558563,13.4919848164995,22.3348894946848,19.9645146082333,2.7584161915236
2007,YR2007,Europe & Central Asia (excluding high income),ECA,4029.30362515046,3.28850523018215,4.74113024816464,4.08528710004724,27.9823023640258,18.830044002487,35.5231611908042,53.5024531440209,62.1735118380296,46.3584473266133,18.1188809685818,18.9961506644215,18.5152504140438,48.9608894630974,67.9680508166851,57.868645459369,..,..,..,..,..,..,..,..,..,182100246,394257705,44925473,11.4452719404299,68.7226571447464,19.8320709148237,17.4265282313522,77.5025780251364,75.9054755122666,76.6265579113508,25.2007853624072
2007,YR2007,East Asia & Pacific (excluding high income),EAP,1864.75877723467,1.2133071867583,3.8965244764076,2.72182065062689,26.7090564896362,25.5195764399086,27.635095003155,38.0579774208618,36.7226545865134,39.0981423825388,33.266797039994,37.7585062252253,35.232964876728,63.1453381776633,79.734723959418,71.5274281796264,..,..,..,..,..,..,..,..,..,1073093141,1924328623,137339784,7.13750664601447,70.8368201559565,22.0256731980291,120.920936377996,49.7454094685816,52.0410002045193,51.0363766814815,11.6926805538236
2008,YR2008,United States,USA,13663.4279681827,2.02300000190735,5.05900001525879,3.65799999237061,20.3120002746582,9.05900001525879,29.951000213623,78.1660003662109,90.1679992675781,67.8840026855469,2.16499996185303,0.773000001907349,1.52300000190735,58.4580001831055,71.7969970703125,64.9830017089844,73.4773025512695,82.3778991699219,77.7251968383789,28.8031997680664,54.4782981872559,41.9920997619629,54.9269981384277,70.0307006835938,62.2411994934082,157089439,304093966,38260391,12.5817659292546,66.9131616975027,20.5050723732428,33.2436868537795,92.4970016479492,87.0609970092773,89.5690002441406,168.009519612449
2008,YR2008,United Kingdom,GBR,6015.72686068947,1.37999999523163,4.06899976730347,2.83400011062622,22.003999710083,9.40999984741211,32.7089996337891,76.9150009155273,89.8629989624023,65.9100036621094,1.38100004196167,0.726999998092651,1.0809999704361,55.2690010070801,69.5019989013672,62.1870002746582,82.0156021118164,88.5959014892578,85.2360992431641,48.2725982666016,69.8731994628906,57.8092994689941,71.2508010864258,81.3526992797852,76.6330032348633,31647690,61806995,10056396,16.27064411669,66.0682034752083,17.6611524081016,255.474703426611,91.7910003662109,82.161003112793,86.5839996337891,125.593503249422
2008,YR2008,European Union,EUU,6359.18113435935,2.45271738214515,6.23582217078829,4.55229929194895,27.3139552950514,13.987955050042,37.9995494580221,67.5678543668265,81.5687522065748,56.3410421578913,5.6591941255615,4.44341034159566,5.11825058890345,49.7263390708539,65.3837142733138,57.3107023921519,77.8962333779892,80.8333554058085,79.2484065089338,31.1747314370486,50.8080242386889,39.9061183003611,62.1493604516721,73.9034746310614,68.1083304987115,242270242,501808477,86053717,17.1487168579996,67.0928326774213,15.758450464579,118.382159133319,87.4753414365953,80.2691265827369,83.4754512916831,80.1794911213755
2008,YR2008,Europe & Central Asia,ECS,5582.11904785759,2.80164384544162,5.64802434229763,4.37508883619629,27.3487366915379,15.4589336287069,36.9708870898595,62.4913277824167,74.5693229928386,52.716297323374,10.3126767399137,9.97180291159937,10.1599228057752,49.6733593288101,66.9701883684404,57.9355475556524,77.2410708305885,80.805848542877,78.9696960142158,30.7672168463737,52.2592948788451,41.0521318401906,59.5428533357924,73.7830842960809,66.6805311687962,420245392,881965815,127966864,14.5447176100589,67.9005283010617,17.5547540888793,32.1398555887927,83.7370588160751,78.9149400390686,81.0711997022683,54.3796844897521
2008,YR2008,Canada,CAN,16378.1422678907,2.84800004959106,7.16900014877319,5.13600015640259,20.9360008239746,9.5310001373291,31.0669994354248,76.6800003051758,89.1309967041016,65.620002746582,3.31299996376038,1.33700001239777,2.3840000629425,61.9860000610352,72.5859985351563,67.2080001831055,74.4806976318359,80.9003982543945,77.635498046875,43.8951988220215,59.0787010192871,51.7645988464355,63.1859016418457,75.4224014282227,69.1401977539063,18573598,33245773,4538041,13.6499796375033,69.4763539383919,16.8736664241049,3.65598905153236,88.5609970092773,80.6620025634766,84.3779983520508,217.737795130365
2008,YR2008,Colombia,COL,974.220396519104,2.63700008392334,5.92899990081787,4.6399998664856,19.992000579834,15.5290002822876,22.871000289917,61.7719993591309,78.4100036621094,51.0419998168945,26.0869998931885,6.06099987030029,18.2360000610352,53.7200012207031,82.2409973144531,67.6100006103516,..,..,..,..,..,..,..,..,..,22041055,44901544,2487692,5.54032618566524,67.0636092157544,27.3960645985804,40.4700712032447,51.359001159668,47.318000793457,48.9010009765625,26.4230794525496
2008,YR2008,Mexico,MEX,1995.43718330226,2.34200000762939,6.16200017929077,4.81799983978271,25.746000289917,17.7329998016357,30.0960006713867,61.1759986877441,78.3980026245117,51.8250007629395,18.0790004730225,3.86999988555908,13.0790004730225,42.7949981689453,81.1100006103516,61.6510009765625,75.2104034423828,90.4466018676758,83.1641006469727,38.9142990112305,79.5136032104492,58.5046005249023,51.3512001037598,79.9044036865234,64.0192031860352,48488143,113661809,6457978,5.68174838744648,63.5142301843885,30.804021428165,58.4695125903444,65.3759994506836,66.9820022583008,66.4169998168945,40.6004363593309
2008,YR2008,Latin America & Caribbean,LCN,1899.61086501147,2.8237481036787,5.95928664499751,4.71776350037249,22.2131007630492,13.6773160891674,27.7866474383977,60.6519203397809,75.7629908114961,50.7773469489772,21.4355815801925,10.560774576635,17.1351312160727,51.5052361070756,79.3676033124406,65.1284533433261,78.0050742972312,88.583670101331,82.9165940005277,46.1792791385386,76.804104806411,61.3071189797545,62.3576395619418,84.3007395951949,72.0965587852539,270641498,582179826,37700587,6.47902125629336,64.9933454632585,28.5276332804482,29.0483030043972,64.9646890319842,62.5105438499515,63.4824657934071,27.3293519220587
2008,YR2008,North America,NAC,13930.970640847,2.1114594523446,5.2779787505686,3.81374004304698,20.377752552322,9.10960955343019,30.0668201580463,78.0094173492108,90.0568081505294,67.6490416372031,2.28414099154321,0.833474096563051,1.61372542697914,58.8177554624482,71.8784541186895,65.2112707703233,73.5833957691707,82.2191207323136,77.7158451169287,30.3989408427499,54.9726767465936,43.0109506046379,55.8002470370749,70.6101154313525,62.9604679354478,175663037,337405012,42798432,12.6870413722404,67.1657714482797,20.1471871794801,18.4970879854043,92.0749691786991,86.3969005058036,89.0220132292476,192.873657371407
2008,YR2008,East Asia & Pacific,EAS,2698.74358208519,1.34991762012455,4.1990138515891,2.95717588386354,26.6569384899507,24.1441022831833,28.5982507367465,42.3561439501039,42.5416858655174,42.2137874789587,29.1879791347241,33.3149517316469,30.9869275789186,61.2635747402966,78.6621637454915,70.0250376387468,..,..,..,..,..,..,..,..,..,1204998616,2177421759,179504062,8.24466564913878,70.7984825754044,20.9568517754567,89.2871557195245,54.4418140054168,55.6990895384199,55.1509131268729,14.3376360995052
2008,YR2008,South Asia,SAS,505.786878514326,0.401571254480989,1.26568712783963,1.03872775737373,19.7999761934585,14.426459942442,21.7124862243848,27.8544847348717,16.7125626412682,31.8211995868384,46.4663010193604,68.8611894882467,52.345539962038,31.1034333342514,82.0898653423895,57.2476509937508,..,..,..,..,..,..,..,..,..,610706303,1584359049,76897177,4.85351960141454,62.4784195618275,32.6680608367579,332.040968635736,13.5906859325703,22.3528018567447,20.051727449251,3.4622730805219
2008,YR2008,Europe & Central Asia (excluding high income),ECA,4102.12797278299,3.15152787494756,4.61792207265639,3.95870963427456,28.0031613764413,18.310326768068,35.9274390467461,53.981663939361,63.1746573780503,46.4643025970638,17.6082191107777,18.5150292496335,18.015064578447,48.9766784981411,68.5417902600187,58.1442025316979,..,..,..,..,..,..,..,..,..,183793867,395304586,44474160,11.3005577832776,69.0181528324659,19.6812893842564,17.4734747508788,77.8648506063371,76.4064573159862,77.062115910649,30.23822375928
2008,YR2008,East Asia & Pacific (excluding high income),EAP,1954.13061860075,1.31007845785909,4.14761802330602,2.90585566165586,26.6638447258713,25.0473138282039,27.9217403149873,39.3270849093382,38.4545262468637,40.006852921417,32.0714255887499,36.4989759704697,34.0090921830598,62.755243047045,79.4584012050284,71.1969601821991,..,..,..,..,..,..,..,..,..,1081252938,1938363936,140368260,7.24206832349447,71.1182351128376,21.6396965636678,121.804494518658,51.3149107620816,53.0282705552342,52.2783105472816,11.9891002256974
2009,YR2009,United States,USA,12913.7146883015,2.09100008010864,5.14300012588501,3.71600008010864,18.8840007781982,8.14700031280518,28.3190002441406,79.5800018310547,91.0940017700195,69.4609985351563,2.22000002861023,0.75900000333786,1.53699994087219,58.1450004577637,70.7730026245117,64.3239974975586,73.3498992919922,81.756103515625,77.3300018310547,29.7082004547119,53.5811996459961,41.9552001953125,54.1119995117188,68.7220001220703,61.2293014526367,157204266,306771529,39116104,12.7508912302088,66.9157025592195,20.3334062105717,33.5363992251367,92.3509979248047,86.8880004882813,89.443000793457,173.903310195759
2009,YR2009,United Kingdom,GBR,5643.1285945674,1.44200003147125,3.98300004005432,2.80200004577637,19.6110000610352,7.68400001525879,29.9820003509521,79.2779998779297,91.7630004882813,68.4229965209961,1.59500002861023,0.552999973297119,1.11000001430511,55.4879989624023,68.911003112793,62.0180015563965,81.7005996704102,88.4851989746094,85.0110015869141,48.4570999145508,69.0730972290039,57.6078987121582,70.1975021362305,80.1092987060547,75.4447021484375,31825552,62276270,10213246,16.3999002783797,66.0016889922959,17.5984107293244,257.414417393461,91.4189987182617,81.9049987792969,86.3290023803711,121.192666906688
2009,YR2009,European Union,EUU,6026.64163999519,2.42520087512662,6.26472109625111,4.53670915914007,25.9500364783172,12.9260669698905,36.6102367694231,68.9409987141767,82.7393409347453,57.6474843526432,5.74219221095814,4.33462482263494,5.10871310363505,49.9665344250282,65.0362361202159,57.2680294033776,77.7514062698148,80.5501789094939,78.9913945533639,31.0442137424271,50.2994198217825,39.5625257395714,61.9697063897696,73.2389571399277,67.6805943439531,243012725,503317964,87132645,17.3116499321242,66.997428543852,15.6909215240238,118.712666635219,87.5738902498587,80.0309152543637,83.4255819933187,83.7919016961878
2009,YR2009,Europe & Central Asia,ECS,5293.65436987948,1.96169626769495,5.05920425991406,3.6616677191461,26.1763091577028,14.4951519734866,35.7799377136235,63.5942688614011,75.6597147971067,53.6742763126981,10.5457240314028,9.84487190053959,10.2294349505736,49.9082977181392,66.7819536507777,57.9694642930938,76.9272615603953,80.5201947790953,78.6907281871766,30.6798092290272,51.6546087754293,40.6825598598854,59.0637316347424,73.1080976731104,66.1618730824041,422621540,885591814,128792531,14.578761281903,67.9456232755581,17.4756154425388,32.2710280523679,84.6204915571974,79.2732884596883,81.6858445842201,57.4301810073797
2009,YR2009,Canada,CAN,15450.8795512007,2.76799988746643,7.2810001373291,5.12799978256226,19.9409999847412,8.86100006103516,30.0540008544922,77.6849975585938,89.7880020141602,66.6389999389648,3.30699992179871,1.35099995136261,2.37400007247925,61.875,71.7710037231445,66.7509994506836,75.0549011230469,80.4514999389648,77.7078018188477,41.1879997253418,56.4495010375977,49.062801361084,61.8731002807617,74.2267990112305,67.8623962402344,18709052,33628571,4671944,13.8927833051311,69.4533778520526,16.6538388428164,3.69808478794217,88.0859985351563,79.9970016479492,83.8570022583008,216.20070684762
2009,YR2009,Colombia,COL,1049.97820050083,2.73300004005432,6.52600002288818,5.02600002288818,19.826000213623,15.8620004653931,22.4230003356934,61.5559997558594,77.9739990234375,50.798999786377,26.7779998779297,6.16400003433228,18.6189994812012,55.1259994506836,82.3939971923828,68.4039993286133,74.4599990844727,81.25,77.5999984741211,39.2700004577637,67.379997253418,53.310001373291,61.2200012207031,84.0400009155273,72.0500030517578,22718441,45416181,2584534,5.69077791899764,67.4376804161495,26.8715416648529,40.9339170797657,48.7760009765625,46.2630004882813,47.2569999694824,27.8572726074097
2009,YR2009,Mexico,MEX,1942.76054760049,2.21600008010864,5.81099987030029,4.52600002288818,24.4090003967285,15.9910001754761,29.0890007019043,62.0419998168945,80.5540008544922,51.7529983520508,19.1580009460449,3.45600008964539,13.5480003356934,43.3330001831055,80.3619995117188,61.5639991760254,74.9406967163086,89.0522003173828,82.2954025268555,38.8740005493164,78.6628036499023,58.1711006164551,51.3059005737305,78.8200988769531,63.6449012756348,49561825,115505228,6689357,5.79138894042095,63.9063714068423,30.3022396527368,59.4177977828648,64.8600006103516,66.1679992675781,65.6999969482422,41.9864430779987
